timestamp,rSpeedFiltered,lSpeedFiltered,RCtrl
1755336547183,0.000000,0.000000,0.000000
1755336547183,0.000000,0.000000,0.000000
1755336547187,0.000000,0.000000,0.000000
1755336547187,0.000000,0.000000,0.000000
1755336547191,0.000000,0.000000,0.000000
1755336547191,0.000000,0.000000,0.000000
1755336547191,0.000000,0.000000,0.000000
1755336547196,0.000000,0.000000,0.000000
1755336547196,0.000000,0.000000,0.000000
1755336547200,0.000000,0.000000,0.000000
1755336547200,0.000000,0.000000,0.000000
1755336547200,0.000000,0.000000,0.000000
1755336547204,0.000000,0.000000,0.000000
1755336547204,0.000000,0.000000,0.000000
1755336547204,0.000000,0.000000,0.000000
1755336547208,0.000000,0.000000,0.000000
1755336547208,0.000000,0.000000,0.000000
1755336547208,0.000000,0.000000,0.000000
1755336547212,0.000000,0.000000,0.000000
1755336547212,0.000000,0.000000,0.000000
1755336547216,0.000000,0.000000,0.000000
1755336547216,0.000000,0.000000,0.000000
1755336547216,0.000000,0.000000,0.000000
1755336547220,0.000000,0.000000,0.000000
1755336547220,0.000000,0.000000,0.000000
1755336547220,0.000000,0.000000,0.000000
1755336547224,0.000000,0.000000,0.000000
1755336547224,0.000000,0.000000,0.000000
1755336547228,0.000000,0.000000,0.000000
1755336547229,0.000000,0.000000,0.000000
1755336547229,0.000000,0.000000,0.000000
1755336547233,0.000000,0.000000,0.000000
1755336547233,0.000000,0.000000,0.000000
1755336547233,0.000000,0.000000,0.000000
1755336547238,0.000000,0.000000,0.000000
1755336547238,0.000000,0.000000,0.000000
1755336547242,0.000000,0.000000,0.000000
1755336547242,0.000000,0.000000,0.000000
1755336547242,0.000000,0.000000,0.000000
1755336547246,0.000000,0.000000,0.000000
1755336547246,0.000000,0.000000,0.000000
1755336547246,0.000000,0.000000,0.000000
1755336547250,0.000000,0.000000,0.000000
1755336547250,0.000000,0.000000,0.000000
1755336547254,0.000000,0.000000,0.000000
1755336547255,0.000000,0.000000,0.000000
1755336547255,0.000000,0.000000,0.000000
1755336547255,0.000000,0.000000,0.000000
1755336547258,0.000000,0.000000,0.000000
1755336547258,0.000000,0.000000,0.000000
1755336547263,0.000000,0.000000,0.000000
1755336547263,0.000000,0.000000,0.000000
1755336547263,0.000000,0.000000,0.000000
1755336547267,0.000000,0.000000,0.000000
1755336547267,0.000000,0.000000,0.000000
1755336547271,0.000000,0.000000,0.000000
1755336547271,0.000000,0.000000,0.000000
1755336547271,0.000000,0.000000,0.000000
1755336547275,0.000000,0.000000,0.000000
1755336547275,0.000000,0.000000,0.000000
1755336547275,0.000000,0.000000,0.000000
1755336547279,0.000000,0.000000,0.000000
1755336547279,0.000000,0.000000,0.000000
1755336547283,0.000000,0.000000,0.000000
1755336547284,0.000000,0.000000,0.000000
1755336547284,0.000000,0.000000,0.000000
1755336547284,0.000000,0.000000,0.000000
1755336547288,0.000000,0.000000,0.000000
1755336547288,0.000000,0.000000,0.000000
1755336547292,0.000000,0.000000,0.000000
1755336547292,0.000000,0.000000,0.000000
1755336547292,0.000000,0.000000,0.000000
1755336547296,0.000000,0.000000,0.000000
1755336547296,0.000000,0.000000,0.000000
1755336547300,0.000000,0.000000,0.000000
1755336547301,0.000000,0.000000,0.000000
1755336547301,0.000000,0.000000,0.000000
1755336547304,0.000000,0.000000,0.000000
1755336547305,0.000000,0.000000,0.000000
1755336547305,0.000000,0.000000,0.000000
1755336547308,0.000000,0.000000,0.000000
1755336547308,0.000000,0.000000,0.000000
1755336547313,0.000000,0.000000,0.000000
1755336547313,0.000000,0.000000,0.000000
1755336547313,0.000000,0.000000,0.000000
1755336547313,0.000000,0.000000,0.000000
1755336547317,0.000000,0.000000,0.000000
1755336547317,0.000000,0.000000,0.000000
1755336547320,0.000000,0.000000,0.000000
1755336547320,0.000000,0.000000,0.000000
1755336547320,0.000000,0.000000,0.000000
1755336547324,0.000000,0.000000,0.000000
1755336547324,0.000000,0.000000,0.000000
1755336547329,0.000000,0.000000,0.000000
1755336547329,0.000000,0.000000,0.000000
1755336547329,0.000000,0.000000,0.000000
1755336547333,0.000000,0.000000,0.000000
1755336547333,0.000000,0.000000,0.000000
1755336547333,0.000000,0.000000,0.000000
1755336547337,0.000000,0.000000,0.000000
1755336547337,0.000000,0.000000,0.000000
1755336547341,0.000000,0.000000,0.000000
1755336547342,0.000000,0.000000,0.000000
1755336547342,0.000000,0.000000,0.000000
1755336547346,0.000000,0.000000,0.000000
1755336547346,0.000000,0.000000,0.000000
1755336547346,0.000000,0.000000,0.000000
1755336547350,0.000000,0.000000,0.000000
1755336547350,0.000000,0.000000,0.000000
1755336547350,0.000000,0.000000,0.000000
1755336547354,0.000000,0.000000,0.000000
1755336547354,0.000000,0.000000,0.000000
1755336547358,0.000000,0.000000,0.000000
1755336547358,0.000000,0.000000,0.000000
1755336547358,0.000000,0.000000,0.000000
1755336547362,0.000000,0.000000,0.000000
1755336547362,0.000000,0.000000,0.000000
1755336547362,0.000000,0.000000,0.000000
1755336547366,0.000000,0.000000,0.000000
1755336547366,0.000000,0.000000,0.000000
1755336547370,0.000000,0.000000,0.000000
1755336547370,0.000000,0.000000,0.000000
1755336547370,0.000000,0.000000,0.000000
1755336547374,0.000000,0.000000,0.000000
1755336547374,0.000000,0.000000,0.000000
1755336547378,0.000000,0.000000,0.000000
1755336547379,0.000000,0.000000,0.000000
1755336547379,0.000000,0.000000,0.000000
1755336547382,0.000000,0.000000,0.000000
1755336547382,0.000000,0.000000,0.000000
1755336547387,0.000000,0.000000,0.000000
1755336547387,0.000000,0.000000,0.000000
1755336547387,0.000000,0.000000,0.000000
1755336547387,0.000000,0.000000,0.000000
1755336547391,0.000000,0.000000,0.000000
1755336547391,0.000000,0.000000,0.000000
1755336547395,0.000000,0.000000,0.000000
1755336547395,0.000000,0.000000,0.000000
1755336547395,0.000000,0.000000,20.000000
1755336547401,20.000000,0.000000,0.000000
1755336547401,20.000000,20.000000,0.000000
1755336547401,0.000000,20.000000,20.000000
1755336547401,0.000000,0.000000,20.000000
1755336547405,20.000000,0.000000,0.000000
1755336547405,20.000000,20.000000,44.219997
1755336547405,0.000000,20.000000,20.000000
1755336547411,44.219997,-44.219997,20.000000
1755336547411,20.000000,44.219997,0.000000
1755336547416,20.000000,20.000000,44.219997
1755336547416,-44.219997,20.000000,20.000000
1755336547416,44.219997,0.000000,20.000000
1755336547416,20.000000,44.219997,-44.219997
1755336547420,20.000000,20.000000,44.219997
1755336547420,0.000000,20.000000,20.000000
1755336547420,44.219997,-44.219997,20.000000
1755336547424,20.000000,88.439995,-44.219997
1755336547426,20.000000,20.000000,44.219997
1755336547426,0.000000,20.000000,20.000000
1755336547430,88.439995,-44.219997,20.000000
1755336547431,20.000000,44.219997,-44.219997
1755336547431,20.000000,20.000000,88.439995
1755336547431,-44.219997,20.000000,20.000000
1755336547435,88.439995,-44.219997,20.000000
1755336547435,20.000000,44.219997,-44.219997
1755336547435,20.000000,20.000000,88.439995
1755336547439,-44.219997,20.000000,20.000000
1755336547439,88.439995,-44.219997,20.000000
1755336547444,20.000000,88.439995,-44.219997
1755336547444,20.000000,20.000000,88.439995
1755336547444,-88.439995,20.000000,20.000000
1755336547444,88.439995,-44.219997,20.000000
1755336547451,20.000000,88.439995,-44.219997
1755336547451,20.000000,20.000000,88.439995
1755336547451,-88.439995,20.000000,20.000000
1755336547451,132.659988,-44.219997,20.000000
1755336547456,20.000000,88.439995,-88.439995
1755336547456,20.000000,20.000000,88.439995
1755336547456,-44.219997,20.000000,20.000000
1755336547456,132.659988,-88.439995,20.000000
1755336547461,20.000000,88.439995,-88.439995
1755336547461,20.000000,20.000000,132.659988
1755336547461,-44.219997,20.000000,20.000000
1755336547465,88.439995,-88.439995,20.000000
1755336547465,20.000000,88.439995,-88.439995
1755336547469,20.000000,20.000000,132.659988
1755336547469,-88.439995,20.000000,20.000000
1755336547469,132.659988,-88.439995,20.000000
1755336547473,20.000000,88.439995,-44.219997
1755336547474,20.000000,20.000000,132.659988
1755336547474,-88.439995,20.000000,20.000000
1755336547478,132.659988,-88.439995,20.000000
1755336547478,20.000000,88.439995,-88.439995
1755336547478,20.000000,20.000000,132.659988
1755336547482,-88.439995,20.000000,20.000000
1755336547482,132.659988,-132.659988,20.000000
1755336547487,20.000000,132.659988,-88.439995
1755336547488,20.000000,20.000000,88.439995
1755336547488,-88.439995,20.000000,20.000000
1755336547488,132.659988,-88.439995,20.000000
1755336547491,20.000000,132.659988,-88.439995
1755336547491,20.000000,20.000000,132.659988
1755336547495,-88.439995,20.000000,20.000000
1755336547496,132.659988,-132.659988,20.000000
1755336547496,20.000000,132.659988,-88.439995
1755336547499,20.000000,20.000000,132.659988
1755336547499,-88.439995,20.000000,20.000000
1755336547499,132.659988,-88.439995,20.000000
1755336547504,20.000000,176.879990,-132.659988
1755336547504,20.000000,20.000000,132.659988
1755336547504,-88.439995,20.000000,20.000000
1755336547510,132.659988,-132.659988,20.000000
1755336547510,20.000000,132.659988,-88.439995
1755336547510,20.000000,20.000000,132.659988
1755336547510,-88.439995,20.000000,20.000000
1755336547514,132.659988,-132.659988,20.000000
1755336547514,20.000000,176.879990,-88.439995
1755336547519,20.000000,20.000000,132.659988
1755336547524,-132.659988,20.000000,20.000000
1755336547524,132.659988,-88.439995,20.000000
1755336547529,20.000000,132.659988,-132.659988
1755336547529,20.000000,20.000000,176.879990
1755336547529,-132.659988,20.000000,20.000000
1755336547529,132.659988,-88.439995,20.000000
1755336547530,20.000000,132.659988,-132.659988
1755336547530,20.000000,20.000000,176.879990
1755336547530,-132.659988,20.000000,20.000000
1755336547533,132.659988,-88.439995,20.000000
1755336547534,20.000000,132.659988,-132.659988
1755336547534,20.000000,20.000000,176.879990
1755336547538,-132.659988,20.000000,20.000000
1755336547538,132.659988,-132.659988,20.000000
1755336547538,20.000000,176.879990,-88.439995
1755336547542,20.000000,20.000000,132.659988
1755336547542,-132.659988,20.000000,20.000000
1755336547542,176.879990,-132.659988,20.000000
1755336547546,20.000000,132.659988,-132.659988
1755336547546,20.000000,20.000000,176.879990
1755336547546,-132.659988,20.000000,20.000000
1755336547551,132.659988,-132.659988,20.000000
1755336547551,20.000000,176.879990,-88.439995
1755336547555,20.000000,20.000000,176.879990
1755336547555,-132.659988,20.000000,20.000000
1755336547555,132.659988,-132.659988,20.000000
1755336547559,20.000000,176.879990,-132.659988
1755336547559,20.000000,20.000000,132.659988
1755336547559,-132.659988,20.000000,20.000000
1755336547563,176.879990,-132.659988,20.000000
1755336547563,20.000000,132.659988,-132.659988
1755336547569,20.000000,20.000000,176.879990
1755336547569,-132.659988,20.000000,20.000000
1755336547569,176.879990,-132.659988,20.000000
1755336547569,20.000000,176.879990,-132.659988
1755336547573,20.000000,20.000000,132.659988
1755336547573,-132.659988,20.000000,20.000000
1755336547573,176.879990,-132.659988,20.000000
1755336547577,20.000000,176.879990,-132.659988
1755336547577,20.000000,20.000000,176.879990
1755336547577,-132.659988,20.000000,20.000000
1755336547581,132.659988,-132.659988,20.000000
1755336547581,20.000000,176.879990,-176.879990
1755336547588,20.000000,20.000000,176.879990
1755336547588,-132.659988,20.000000,20.000000
1755336547588,176.879990,-132.659988,20.000000
1755336547588,20.000000,132.659988,-132.659988
1755336547592,20.000000,20.000000,176.879990
1755336547592,-132.659988,20.000000,20.000000
1755336547592,176.879990,-132.659988,20.000000
1755336547593,20.000000,176.879990,-132.659988
1755336547597,20.000000,20.000000,176.879990
1755336547597,-176.879990,20.000000,20.000000
1755336547601,176.879990,-132.659988,20.000000
1755336547601,20.000000,132.659988,-132.659988
1755336547601,20.000000,20.000000,176.879990
1755336547602,-132.659988,20.000000,20.000000
1755336547606,176.879990,-132.659988,20.000000
1755336547606,20.000000,176.879990,-176.879990
1755336547610,20.000000,20.000000,176.879990
1755336547610,-132.659988,20.000000,20.000000
1755336547610,176.879990,-132.659988,20.000000
1755336547614,20.000000,176.879990,-176.879990
1755336547614,20.000000,20.000000,176.879990
1755336547614,-132.659988,20.000000,20.000000
1755336547619,176.879990,-132.659988,20.000000
1755336547619,20.000000,176.879990,-176.879990
1755336547623,20.000000,20.000000,176.879990
1755336547623,-132.659988,20.000000,20.000000
1755336547623,176.879990,-176.879990,20.000000
1755336547627,20.000000,176.879990,-132.659988
1755336547628,20.000000,20.000000,176.879990
1755336547628,-132.659988,20.000000,20.000000
1755336547628,176.879990,-176.879990,20.000000
1755336547631,20.000000,176.879990,-132.659988
1755336547631,20.000000,20.000000,176.879990
1755336547636,-176.879990,20.000000,20.000000
1755336547636,176.879990,-132.659988,20.000000
1755336547636,20.000000,176.879990,-132.659988
1755336547640,20.000000,20.000000,176.879990
1755336547640,-176.879990,20.000000,20.000000
1755336547644,176.879990,-132.659988,20.000000
1755336547645,20.000000,176.879990,-132.659988
1755336547645,20.000000,20.000000,176.879990
1755336547645,-176.879990,20.000000,20.000000
1755336547648,221.100006,-132.659988,20.000000
1755336547650,20.000000,176.879990,-176.879990
1755336547655,20.000000,20.000000,176.879990
1755336547655,-132.659988,20.000000,20.000000
1755336547655,176.879990,-176.879990,20.000000
1755336547655,20.000000,176.879990,-176.879990
1755336547659,20.000000,20.000000,176.879990
1755336547660,-132.659988,20.000000,20.000000
1755336547660,176.879990,-176.879990,20.000000
1755336547664,20.000000,176.879990,-132.659988
1755336547664,20.000000,20.000000,176.879990
1755336547664,-176.879990,20.000000,20.000000
1755336547669,221.100006,-132.659988,20.000000
1755336547669,20.000000,176.879990,-176.879990
1755336547669,20.000000,20.000000,176.879990
1755336547673,-132.659988,20.000000,20.000000
1755336547673,176.879990,-176.879990,20.000000
1755336547673,20.000000,176.879990,-132.659988
1755336547677,20.000000,20.000000,221.100006
1755336547677,-176.879990,20.000000,20.000000
1755336547677,176.879990,-132.659988,20.000000
1755336547681,20.000000,176.879990,-176.879990
1755336547681,20.000000,20.000000,176.879990
1755336547681,-176.879990,20.000000,20.000000
1755336547686,176.879990,-132.659988,20.000000
1755336547686,20.000000,221.100006,-176.879990
1755336547686,20.000000,20.000000,176.879990
1755336547691,-132.659988,20.000000,20.000000
1755336547691,176.879990,-176.879990,20.000000
1755336547695,20.000000,176.879990,-176.879990
1755336547695,20.000000,20.000000,176.879990
1755336547695,-132.659988,20.000000,20.000000
1755336547699,221.100006,-176.879990,20.000000
1755336547699,20.000000,176.879990,-132.659988
1755336547699,20.000000,20.000000,176.879990
1755336547704,-176.879990,20.000000,20.000000
1755336547704,176.879990,-176.879990,20.000000
1755336547704,20.000000,221.100006,-132.659988
1755336547708,20.000000,20.000000,176.879990
1755336547708,-176.879990,20.000000,20.000000
1755336547708,176.879990,-176.879990,20.000000
1755336547713,20.000000,221.100006,-132.659988
1755336547713,20.000000,20.000000,176.879990
1755336547713,-176.879990,20.000000,20.000000
1755336547718,176.879990,-176.879990,20.000000
1755336547718,20.000000,176.879990,-132.659988
1755336547718,20.000000,20.000000,221.100006
1755336547722,-176.879990,20.000000,20.000000
1755336547722,176.879990,-176.879990,20.000000
1755336547722,20.000000,176.879990,-132.659988
1755336547727,20.000000,20.000000,176.879990
1755336547727,-176.879990,20.000000,20.000000
1755336547727,221.100006,-176.879990,20.000000
1755336547731,20.000000,176.879990,-176.879990
1755336547732,20.000000,20.000000,176.879990
1755336547732,-132.659988,20.000000,20.000000
1755336547736,221.100006,-176.879990,20.000000
1755336547736,20.000000,176.879990,-176.879990
1755336547736,20.000000,20.000000,221.100006
1755336547736,-132.659988,20.000000,20.000000
1755336547741,176.879990,-176.879990,20.000000
1755336547741,20.000000,176.879990,-176.879990
1755336547745,20.000000,20.000000,221.100006
1755336547745,-176.879990,20.000000,20.000000
1755336547745,176.879990,-132.659988,20.000000
1755336547749,20.000000,176.879990,-176.879990
1755336547749,20.000000,20.000000,221.100006
1755336547756,-176.879990,20.000000,20.000000
1755336547756,176.879990,-132.659988,20.000000
1755336547756,20.000000,176.879990,-176.879990
1755336547756,20.000000,20.000000,221.100006
1755336547756,-176.879990,20.000000,20.000000
1755336547760,176.879990,-176.879990,20.000000
1755336547760,20.000000,176.879990,-132.659988
1755336547760,20.000000,20.000000,221.100006
1755336547765,-176.879990,20.000000,20.000000
1755336547765,176.879990,-176.879990,20.000000
1755336547765,20.000000,221.100006,-176.879990
1755336547770,20.000000,20.000000,176.879990
1755336547770,-176.879990,20.000000,20.000000
1755336547770,176.879990,-176.879990,20.000000
1755336547774,20.000000,221.100006,-132.659988
1755336547774,20.000000,20.000000,176.879990
1755336547774,-176.879990,20.000000,20.000000
1755336547778,221.100006,-176.879990,20.000000
1755336547778,20.000000,176.879990,-176.879990
1755336547778,20.000000,20.000000,176.879990
1755336547783,-132.659988,20.000000,20.000000
1755336547783,221.100006,-176.879990,20.000000
1755336547788,20.000000,176.879990,-176.879990
1755336547788,20.000000,20.000000,221.100006
1755336547788,-176.879990,20.000000,20.000000
1755336547788,176.879990,-132.659988,20.000000
1755336547792,20.000000,176.879990,-176.879990
1755336547792,20.000000,20.000000,221.100006
1755336547797,-176.879990,20.000000,20.000000
1755336547797,176.879990,-176.879990,20.000000
1755336547797,20.000000,221.100006,-176.879990
1755336547801,20.000000,20.000000,176.879990
1755336547802,-176.879990,20.000000,20.000000
1755336547802,221.100006,-176.879990,20.000000
1755336547802,20.000000,176.879990,-132.659988
1755336547806,20.000000,20.000000,176.879990
1755336547806,-176.879990,20.000000,20.000000
1755336547811,221.100006,-176.879990,20.000000
1755336547811,20.000000,176.879990,-176.879990
1755336547811,20.000000,20.000000,176.879990
1755336547811,-176.879990,20.000000,20.000000
1755336547815,221.100006,-176.879990,20.000000
1755336547815,20.000000,176.879990,-132.659988
1755336547820,20.000000,20.000000,221.100006
1755336547820,-176.879990,20.000000,20.000000
1755336547820,176.879990,-176.879990,20.000000
1755336547824,20.000000,221.100006,-176.879990
1755336547824,20.000000,20.000000,176.879990
1755336547824,-176.879990,20.000000,20.000000
1755336547828,221.100006,-176.879990,20.000000
1755336547829,20.000000,176.879990,-132.659988
1755336547829,20.000000,20.000000,221.100006
1755336547833,-176.879990,20.000000,20.000000
1755336547833,176.879990,-176.879990,20.000000
1755336547833,20.000000,176.879990,-176.879990
1755336547838,20.000000,20.000000,221.100006
1755336547838,-176.879990,20.000000,20.000000
1755336547838,176.879990,-176.879990,20.000000
1755336547838,20.000000,221.100006,-176.879990
1755336547843,20.000000,20.000000,176.879990
1755336547843,-176.879990,20.000000,20.000000
1755336547848,221.100006,-132.659988,20.000000
1755336547848,20.000000,176.879990,-176.879990
1755336547848,20.000000,20.000000,176.879990
1755336547848,-176.879990,20.000000,20.000000
1755336547853,221.100006,-176.879990,20.000000
1755336547853,20.000000,176.879990,-176.879990
1755336547853,20.000000,20.000000,221.100006
1755336547857,-176.879990,20.000000,20.000000
1755336547858,176.879990,-176.879990,20.000000
1755336547858,20.000000,221.100006,-176.879990
1755336547862,20.000000,20.000000,176.879990
1755336547862,-132.659988,20.000000,20.000000
1755336547862,221.100006,-176.879990,20.000000
1755336547867,20.000000,176.879990,-176.879990
1755336547867,20.000000,20.000000,221.100006
1755336547867,-176.879990,20.000000,20.000000
1755336547872,176.879990,-176.879990,20.000000
1755336547872,20.000000,176.879990,-176.879990
1755336547872,20.000000,20.000000,221.100006
1755336547877,-176.879990,20.000000,20.000000
1755336547877,221.100006,-176.879990,20.000000
1755336547877,20.000000,176.879990,-176.879990
1755336547881,20.000000,20.000000,176.879990
1755336547881,-176.879990,20.000000,20.000000
1755336547881,221.100006,-132.659988,20.000000
1755336547887,20.000000,176.879990,-176.879990
1755336547887,20.000000,20.000000,221.100006
1755336547887,-176.879990,20.000000,20.000000
1755336547887,176.879990,-176.879990,20.000000
1755336547892,20.000000,221.100006,-176.879990
1755336547892,20.000000,20.000000,221.100006
1755336547892,-176.879990,20.000000,20.000000
1755336547897,176.879990,-176.879990,20.000000
1755336547897,20.000000,176.879990,-176.879990
1755336547897,20.000000,20.000000,221.100006
1755336547897,-176.879990,20.000000,20.000000
1755336547903,176.879990,-176.879990,20.000000
1755336547903,20.000000,221.100006,-176.879990
1755336547903,20.000000,20.000000,176.879990
1755336547903,-176.879990,20.000000,20.000000
1755336547907,221.100006,-176.879990,20.000000
1755336547907,20.000000,176.879990,-132.659988
1755336547912,20.000000,20.000000,221.100006
1755336547912,-176.879990,20.000000,20.000000
1755336547912,176.879990,-176.879990,20.000000
1755336547917,20.000000,221.100006,-176.879990
1755336547917,20.000000,20.000000,176.879990
1755336547917,-176.879990,20.000000,20.000000
1755336547917,221.100006,-176.879990,20.000000
1755336547923,20.000000,176.879990,-176.879990
1755336547923,20.000000,20.000000,221.100006
1755336547923,-176.879990,20.000000,20.000000
1755336547923,221.100006,-176.879990,20.000000
1755336547928,20.000000,176.879990,-176.879990
1755336547928,20.000000,20.000000,176.879990
1755336547928,-132.659988,20.000000,20.000000
1755336547933,221.100006,-176.879990,20.000000
1755336547933,20.000000,176.879990,-176.879990
1755336547933,20.000000,20.000000,221.100006
1755336547938,-176.879990,20.000000,20.000000
1755336547938,176.879990,-176.879990,20.000000
1755336547938,20.000000,221.100006,-176.879990
1755336547943,20.000000,20.000000,176.879990
1755336547943,-176.879990,20.000000,20.000000
1755336547943,221.100006,-176.879990,20.000000
1755336547948,20.000000,221.100006,-176.879990
1755336547948,20.000000,20.000000,176.879990
1755336547948,-176.879990,20.000000,20.000000
1755336547948,221.100006,-176.879990,20.000000
1755336547953,20.000000,176.879990,-176.879990
1755336547953,20.000000,20.000000,221.100006
1755336547953,-176.879990,20.000000,20.000000
1755336547957,176.879990,-176.879990,20.000000
1755336547957,20.000000,221.100006,-176.879990
1755336547957,20.000000,20.000000,176.879990
1755336547962,-176.879990,20.000000,20.000000
1755336547962,221.100006,-176.879990,20.000000
1755336547962,20.000000,176.879990,-176.879990
1755336547967,20.000000,20.000000,221.100006
1755336547967,-176.879990,20.000000,20.000000
1755336547967,176.879990,-176.879990,20.000000
1755336547972,20.000000,221.100006,-176.879990
1755336547972,20.000000,20.000000,176.879990
1755336547972,-176.879990,20.000000,20.000000
1755336547977,221.100006,-176.879990,20.000000
1755336547978,20.000000,176.879990,-176.879990
1755336547978,20.000000,20.000000,221.100006
1755336547978,-132.659988,20.000000,20.000000
1755336547982,176.879990,-176.879990,20.000000
1755336547982,20.000000,221.100006,-176.879990
1755336547982,20.000000,20.000000,176.879990
1755336547987,-176.879990,20.000000,20.000000
1755336547988,221.100006,-176.879990,20.000000
1755336547988,20.000000,176.879990,-176.879990
1755336547988,20.000000,20.000000,221.100006
1755336547992,-176.879990,20.000000,20.000000
1755336547992,176.879990,-176.879990,20.000000
1755336547997,20.000000,221.100006,-176.879990
1755336547997,20.000000,20.000000,176.879990
1755336547997,-176.879990,20.000000,20.000000
1755336547997,221.100006,-176.879990,20.000000
1755336548003,20.000000,176.879990,-176.879990
1755336548003,20.000000,20.000000,221.100006
1755336548003,-176.879990,20.000000,20.000000
1755336548003,221.100006,-176.879990,20.000000
1755336548007,20.000000,176.879990,-176.879990
1755336548008,20.000000,20.000000,221.100006
1755336548008,-176.879990,20.000000,20.000000
1755336548013,176.879990,-176.879990,20.000000
1755336548013,20.000000,221.100006,-176.879990
1755336548013,20.000000,20.000000,176.879990
1755336548019,-176.879990,20.000000,20.000000
1755336548019,176.879990,-176.879990,20.000000
1755336548019,20.000000,221.100006,-176.879990
1755336548019,20.000000,20.000000,221.100006
1755336548023,-176.879990,20.000000,20.000000
1755336548023,176.879990,-132.659988,20.000000
1755336548023,20.000000,221.100006,-176.879990
1755336548028,20.000000,20.000000,176.879990
1755336548028,-176.879990,20.000000,20.000000
1755336548028,221.100006,-176.879990,20.000000
1755336548033,20.000000,176.879990,-176.879990
1755336548033,20.000000,20.000000,221.100006
1755336548033,-176.879990,20.000000,20.000000
1755336548034,176.879990,-176.879990,20.000000
1755336548039,20.000000,221.100006,-176.879990
1755336548039,20.000000,20.000000,176.879990
1755336548039,-176.879990,20.000000,20.000000
1755336548045,221.100006,-176.879990,20.000000
1755336548045,20.000000,176.879990,-176.879990
1755336548045,20.000000,20.000000,221.100006
1755336548045,-176.879990,20.000000,20.000000
1755336548049,176.879990,-176.879990,20.000000
1755336548049,20.000000,221.100006,-176.879990
1755336548049,20.000000,20.000000,176.879990
1755336548055,-176.879990,20.000000,20.000000
1755336548055,221.100006,-176.879990,20.000000
1755336548055,20.000000,176.879990,-176.879990
1755336548061,20.000000,20.000000,221.100006
1755336548061,-176.879990,20.000000,20.000000
1755336548061,221.100006,-176.879990,20.000000
1755336548061,20.000000,176.879990,-176.879990
1755336548066,20.000000,20.000000,221.100006
1755336548066,-176.879990,20.000000,20.000000
1755336548066,176.879990,-176.879990,20.000000
1755336548066,20.000000,221.100006,-176.879990
1755336548072,20.000000,20.000000,176.879990
1755336548072,-176.879990,20.000000,20.000000
1755336548072,221.100006,-176.879990,20.000000
1755336548076,20.000000,176.879990,-176.879990
1755336548076,20.000000,20.000000,221.100006
1755336548076,-176.879990,20.000000,20.000000
1755336548076,176.879990,-176.879990,20.000000
1755336548082,20.000000,221.100006,-176.879990
1755336548082,20.000000,20.000000,176.879990
1755336548082,-176.879990,20.000000,20.000000
1755336548087,221.100006,-132.659988,20.000000
1755336548087,20.000000,176.879990,-176.879990
1755336548087,20.000000,20.000000,221.100006
1755336548092,-176.879990,20.000000,20.000000
1755336548092,176.879990,-176.879990,20.000000
1755336548092,20.000000,221.100006,-176.879990
1755336548097,20.000000,20.000000,221.100006
1755336548097,-176.879990,20.000000,20.000000
1755336548097,176.879990,-176.879990,20.000000
1755336548097,20.000000,221.100006,-176.879990
1755336548103,20.000000,20.000000,176.879990
1755336548103,-176.879990,20.000000,20.000000
1755336548103,221.100006,-176.879990,20.000000
1755336548103,20.000000,176.879990,-176.879990
1755336548108,20.000000,20.000000,221.100006
1755336548108,-176.879990,20.000000,20.000000
1755336548108,176.879990,-176.879990,20.000000
1755336548113,20.000000,221.100006,-176.879990
1755336548113,20.000000,20.000000,176.879990
1755336548113,-176.879990,20.000000,20.000000
1755336548114,221.100006,-176.879990,20.000000
1755336548119,20.000000,176.879990,-176.879990
1755336548119,20.000000,20.000000,221.100006
1755336548119,-176.879990,20.000000,20.000000
1755336548119,221.100006,-176.879990,20.000000
1755336548125,20.000000,176.879990,-176.879990
1755336548125,20.000000,20.000000,221.100006
1755336548125,-176.879990,20.000000,20.000000
1755336548130,176.879990,-176.879990,20.000000
1755336548130,20.000000,221.100006,-176.879990
1755336548130,20.000000,20.000000,176.879990
1755336548130,-176.879990,20.000000,20.000000
1755336548136,221.100006,-176.879990,20.000000
1755336548136,20.000000,176.879990,-176.879990
1755336548136,20.000000,20.000000,221.100006
1755336548136,-176.879990,20.000000,20.000000
1755336548141,176.879990,-176.879990,20.000000
1755336548141,20.000000,221.100006,-176.879990
1755336548141,20.000000,20.000000,176.879990
1755336548147,-132.659988,20.000000,20.000000
1755336548147,221.100006,-176.879990,20.000000
1755336548147,20.000000,176.879990,-176.879990
1755336548153,20.000000,20.000000,221.100006
1755336548153,-176.879990,20.000000,20.000000
1755336548153,221.100006,-176.879990,20.000000
1755336548153,20.000000,176.879990,-176.879990
1755336548158,20.000000,20.000000,221.100006
1755336548158,-176.879990,20.000000,20.000000
1755336548158,176.879990,-176.879990,20.000000
1755336548163,20.000000,221.100006,-176.879990
1755336548163,20.000000,20.000000,176.879990
1755336548163,-176.879990,20.000000,20.000000
1755336548163,221.100006,-176.879990,20.000000
1755336548169,20.000000,176.879990,-176.879990
1755336548169,20.000000,20.000000,221.100006
1755336548169,-176.879990,20.000000,20.000000
1755336548169,176.879990,-176.879990,20.000000
1755336548174,20.000000,221.100006,-176.879990
1755336548174,20.000000,20.000000,176.879990
1755336548174,-176.879990,20.000000,20.000000
1755336548174,221.100006,-176.879990,20.000000
