timestamp,encoderLSpeed,encoderRSpeed
1755261849789,0.000000,0.000000
1755261849789,0.000000,0.000000
1755261849793,0.000000,0.000000
1755261849795,0.000000,0.000000
1755261849795,0.000000,44.219997
1755261849799,0.000000,0.000000
1755261849799,0.000000,0.000000
1755261849803,0.000000,44.219997
1755261849808,0.000000,0.000000
1755261849808,0.000000,0.000000
1755261849811,0.000000,44.219997
1755261849811,0.000000,0.000000
1755261849815,0.000000,0.000000
1755261849815,-44.219997,44.219997
1755261849818,0.000000,0.000000
1755261849818,0.000000,0.000000
1755261849822,0.000000,0.000000
1755261849822,0.000000,0.000000
1755261849826,0.000000,0.000000
1755261849829,0.000000,0.000000
1755261849829,0.000000,0.000000
1755261849833,0.000000,0.000000
1755261849833,-44.219997,0.000000
1755261849837,0.000000,0.000000
1755261849837,0.000000,0.000000
1755261849841,0.000000,0.000000
1755261849841,0.000000,0.000000
1755261849845,-44.219997,0.000000
1755261849845,0.000000,0.000000
1755261849849,0.000000,0.000000
1755261849849,-44.219997,0.000000
1755261849853,0.000000,0.000000
1755261849857,0.000000,0.000000
1755261849857,0.000000,0.000000
1755261849860,-44.219997,0.000000
1755261849860,0.000000,44.219997
1755261849865,-44.219997,0.000000
1755261849865,0.000000,0.000000
1755261849868,-44.219997,0.000000
1755261849868,0.000000,44.219997
1755261849871,-44.219997,0.000000
1755261849871,0.000000,0.000000
1755261849875,0.000000,44.219997
1755261849875,-44.219997,0.000000
1755261849878,0.000000,0.000000
1755261849883,-44.219997,44.219997
1755261849883,0.000000,0.000000
1755261849886,0.000000,0.000000
1755261849890,0.000000,44.219997
1755261849891,0.000000,0.000000
1755261849891,0.000000,44.219997
1755261849894,0.000000,0.000000
1755261849898,0.000000,0.000000
1755261849898,0.000000,44.219997
1755261849898,0.000000,0.000000
1755261849901,0.000000,44.219997
1755261849904,0.000000,0.000000
1755261849904,0.000000,0.000000
1755261849909,0.000000,44.219997
1755261849909,0.000000,0.000000
1755261849914,0.000000,0.000000
1755261849914,-44.219997,0.000000
1755261849917,0.000000,44.219997
1755261849919,0.000000,0.000000
1755261849919,0.000000,0.000000
1755261849923,0.000000,0.000000
1755261849923,0.000000,0.000000
1755261849927,0.000000,0.000000
1755261849927,-44.219997,0.000000
1755261849930,0.000000,0.000000
1755261849931,0.000000,0.000000
1755261849934,0.000000,0.000000
1755261849937,-44.219997,0.000000
1755261849937,0.000000,0.000000
1755261849941,0.000000,0.000000
1755261849941,-44.219997,0.000000
1755261849944,0.000000,0.000000
1755261849944,0.000000,0.000000
1755261849948,-44.219997,44.219997
1755261849948,-44.219997,0.000000
1755261849952,0.000000,0.000000
1755261849956,-44.219997,0.000000
1755261849956,0.000000,44.219997
1755261849959,-44.219997,0.000000
1755261849959,0.000000,0.000000
1755261849963,-44.219997,44.219997
1755261849963,0.000000,0.000000
1755261849967,-44.219997,0.000000
1755261849967,0.000000,44.219997
1755261849971,0.000000,0.000000
1755261849975,-44.219997,44.219997
1755261849975,0.000000,0.000000
1755261849978,0.000000,44.219997
1755261849978,0.000000,0.000000
1755261849982,0.000000,0.000000
1755261849982,0.000000,44.219997
1755261849986,0.000000,0.000000
1755261849986,0.000000,44.219997
1755261849990,0.000000,0.000000
1755261849993,0.000000,0.000000
1755261849993,0.000000,44.219997
1755261849996,0.000000,0.000000
1755261849996,0.000000,0.000000
1755261850001,0.000000,44.219997
1755261850001,0.000000,0.000000
1755261850004,0.000000,0.000000
1755261850004,0.000000,0.000000
1755261850007,0.000000,44.219997
1755261850007,0.000000,0.000000
1755261850011,0.000000,0.000000
1755261850016,-44.219997,0.000000
1755261850016,0.000000,0.000000
1755261850018,0.000000,44.219997
1755261850018,0.000000,0.000000
1755261850022,-44.219997,0.000000
1755261850023,0.000000,0.000000
1755261850026,-44.219997,44.219997
1755261850029,0.000000,0.000000
1755261850029,0.000000,0.000000
1755261850034,-44.219997,0.000000
1755261850034,0.000000,44.219997
1755261850037,-44.219997,0.000000
1755261850037,-44.219997,0.000000
1755261850041,0.000000,44.219997
1755261850041,-44.219997,0.000000
1755261850044,-44.219997,0.000000
1755261850048,0.000000,44.219997
1755261850048,-44.219997,0.000000
1755261850052,-44.219997,0.000000
1755261850052,-44.219997,44.219997
1755261850055,0.000000,0.000000
1755261850059,-44.219997,44.219997
1755261850059,-44.219997,0.000000
1755261850063,0.000000,44.219997
1755261850063,-44.219997,44.219997
1755261850066,0.000000,0.000000
1755261850066,-44.219997,44.219997
1755261850070,0.000000,44.219997
1755261850070,-44.219997,0.000000
1755261850073,0.000000,44.219997
1755261850077,0.000000,0.000000
1755261850077,0.000000,44.219997
1755261850080,-44.219997,0.000000
1755261850080,0.000000,0.000000
1755261850084,0.000000,44.219997
1755261850084,0.000000,0.000000
1755261850087,0.000000,0.000000
1755261850087,0.000000,0.000000
1755261850092,0.000000,0.000000
1755261850095,0.000000,0.000000
1755261850095,0.000000,0.000000
1755261850099,0.000000,0.000000
1755261850099,0.000000,0.000000
1755261850103,-44.219997,0.000000
1755261850106,0.000000,0.000000
1755261850107,0.000000,0.000000
1755261850110,-44.219997,0.000000
1755261850110,0.000000,44.219997
1755261850114,0.000000,0.000000
1755261850114,-44.219997,0.000000
1755261850117,0.000000,44.219997
1755261850117,-44.219997,0.000000
1755261850120,0.000000,44.219997
1755261850120,0.000000,0.000000
1755261850124,-44.219997,44.219997
1755261850124,-44.219997,0.000000
1755261850128,0.000000,44.219997
1755261850132,0.000000,44.219997
1755261850132,-44.219997,0.000000
1755261850135,-44.219997,44.219997
1755261850135,0.000000,44.219997
1755261850139,-44.219997,44.219997
1755261850139,0.000000,44.219997
1755261850143,-44.219997,0.000000
1755261850148,-44.219997,44.219997
1755261850148,0.000000,44.219997
1755261850151,-44.219997,44.219997
1755261850151,-44.219997,0.000000
1755261850155,-44.219997,44.219997
1755261850155,0.000000,44.219997
1755261850159,-44.219997,44.219997
1755261850159,-44.219997,44.219997
1755261850162,0.000000,0.000000
1755261850166,-44.219997,44.219997
1755261850166,-44.219997,0.000000
1755261850166,-44.219997,44.219997
1755261850170,0.000000,0.000000
1755261850175,-44.219997,44.219997
1755261850176,-44.219997,0.000000
1755261850176,0.000000,44.219997
1755261850181,-44.219997,0.000000
1755261850181,-44.219997,0.000000
1755261850181,0.000000,0.000000
1755261850185,-44.219997,44.219997
1755261850185,0.000000,0.000000
1755261850189,-44.219997,0.000000
1755261850189,0.000000,0.000000
1755261850193,-44.219997,0.000000
1755261850193,0.000000,44.219997
1755261850197,-44.219997,0.000000
1755261850197,0.000000,0.000000
1755261850201,0.000000,44.219997
1755261850201,-44.219997,0.000000
1755261850205,0.000000,44.219997
1755261850205,0.000000,0.000000
1755261850208,-44.219997,44.219997
1755261850211,0.000000,0.000000
1755261850212,0.000000,44.219997
1755261850216,-44.219997,44.219997
1755261850216,0.000000,44.219997
1755261850219,-44.219997,0.000000
1755261850219,0.000000,44.219997
1755261850223,-44.219997,44.219997
1755261850223,0.000000,44.219997
1755261850226,-44.219997,44.219997
1755261850230,-44.219997,44.219997
1755261850230,0.000000,44.219997
1755261850235,-44.219997,44.219997
1755261850235,-44.219997,44.219997
1755261850239,-44.219997,44.219997
1755261850239,-44.219997,44.219997
1755261850242,-44.219997,44.219997
1755261850242,-44.219997,44.219997
1755261850245,0.000000,44.219997
1755261850250,-88.439995,44.219997
1755261850250,0.000000,44.219997
1755261850250,-44.219997,44.219997
1755261850253,-44.219997,0.000000
1755261850257,-44.219997,44.219997
1755261850257,-44.219997,44.219997
1755261850260,-44.219997,0.000000
1755261850260,-44.219997,44.219997
1755261850264,-44.219997,0.000000
1755261850264,-44.219997,0.000000
1755261850268,-44.219997,44.219997
1755261850273,0.000000,0.000000
1755261850273,-44.219997,0.000000
1755261850276,-44.219997,44.219997
1755261850276,-44.219997,0.000000
1755261850280,-44.219997,0.000000
1755261850280,0.000000,44.219997
1755261850284,-44.219997,0.000000
1755261850284,-44.219997,44.219997
1755261850287,0.000000,0.000000
1755261850287,-44.219997,44.219997
1755261850291,-44.219997,44.219997
1755261850291,0.000000,0.000000
1755261850294,-44.219997,44.219997
1755261850298,-44.219997,44.219997
1755261850298,0.000000,44.219997
1755261850301,-44.219997,44.219997
1755261850301,-44.219997,88.439995
1755261850305,-44.219997,44.219997
1755261850305,0.000000,44.219997
1755261850309,-44.219997,88.439995
1755261850313,-44.219997,44.219997
1755261850313,-44.219997,44.219997
1755261850317,-44.219997,88.439995
1755261850317,-44.219997,44.219997
1755261850321,-44.219997,44.219997
1755261850321,-44.219997,88.439995
1755261850325,-44.219997,44.219997
1755261850325,0.000000,44.219997
1755261850328,-44.219997,88.439995
1755261850328,-44.219997,44.219997
1755261850331,-44.219997,44.219997
1755261850335,-44.219997,44.219997
1755261850335,-88.439995,88.439995
1755261850339,-44.219997,44.219997
1755261850339,-44.219997,44.219997
1755261850339,-44.219997,44.219997
1755261850342,-44.219997,44.219997
1755261850347,-44.219997,44.219997
1755261850347,-44.219997,44.219997
1755261850351,-88.439995,44.219997
1755261850351,-44.219997,44.219997
1755261850355,-44.219997,0.000000
1755261850355,-44.219997,44.219997
1755261850358,-88.439995,44.219997
1755261850358,-44.219997,44.219997
1755261850362,-44.219997,44.219997
1755261850367,-44.219997,0.000000
1755261850367,-88.439995,44.219997
1755261850367,-44.219997,44.219997
1755261850371,-44.219997,44.219997
1755261850374,-88.439995,44.219997
1755261850375,-44.219997,44.219997
1755261850378,-44.219997,44.219997
1755261850378,-88.439995,44.219997
1755261850382,-44.219997,88.439995
1755261850382,-44.219997,44.219997
1755261850385,-88.439995,44.219997
1755261850385,-44.219997,88.439995
1755261850389,-88.439995,44.219997
1755261850389,-44.219997,44.219997
1755261850393,-44.219997,88.439995
1755261850402,-88.439995,44.219997
1755261850403,-44.219997,88.439995
1755261850403,-88.439995,88.439995
1755261850403,-44.219997,44.219997
1755261850403,-44.219997,88.439995
1755261850406,-88.439995,44.219997
1755261850406,-44.219997,88.439995
1755261850409,-88.439995,88.439995
1755261850409,-44.219997,44.219997
1755261850414,-44.219997,88.439995
1755261850414,-88.439995,88.439995
1755261850417,-44.219997,44.219997
1755261850417,-88.439995,88.439995
1755261850421,-44.219997,88.439995
1755261850425,-88.439995,88.439995
1755261850425,-44.219997,44.219997
1755261850430,-44.219997,88.439995
1755261850430,-88.439995,44.219997
1755261850435,-44.219997,88.439995
1755261850435,-88.439995,44.219997
1755261850438,-44.219997,44.219997
1755261850438,-44.219997,88.439995
1755261850442,-88.439995,44.219997
1755261850442,-44.219997,44.219997
1755261850445,-44.219997,44.219997
1755261850445,-88.439995,44.219997
1755261850450,-44.219997,44.219997
1755261850450,-44.219997,44.219997
1755261850453,-88.439995,44.219997
1755261850453,-44.219997,44.219997
1755261850458,-44.219997,44.219997
1755261850458,-88.439995,44.219997
1755261850461,-44.219997,44.219997
1755261850461,-44.219997,88.439995
1755261850466,-88.439995,44.219997
1755261850466,-44.219997,44.219997
1755261850470,-88.439995,44.219997
1755261850470,-44.219997,44.219997
1755261850474,-44.219997,88.439995
1755261850474,-88.439995,44.219997
1755261850478,-44.219997,44.219997
1755261850478,-88.439995,88.439995
1755261850482,-44.219997,44.219997
1755261850483,-44.219997,88.439995
1755261850486,-88.439995,88.439995
1755261850486,-44.219997,44.219997
1755261850492,-88.439995,88.439995
1755261850492,-44.219997,88.439995
1755261850492,-88.439995,44.219997
1755261850496,-44.219997,88.439995
1755261850496,-44.219997,88.439995
1755261850501,-88.439995,88.439995
1755261850501,-88.439995,44.219997
1755261850507,-44.219997,88.439995
1755261850507,-88.439995,88.439995
1755261850507,-44.219997,88.439995
1755261850511,-88.439995,88.439995
1755261850511,-44.219997,44.219997
1755261850515,-88.439995,88.439995
1755261850515,-88.439995,88.439995
1755261850518,-44.219997,88.439995
1755261850518,-88.439995,88.439995
1755261850523,-88.439995,88.439995
1755261850523,-44.219997,88.439995
1755261850527,-88.439995,88.439995
1755261850527,-88.439995,44.219997
1755261850531,-44.219997,88.439995
1755261850531,-88.439995,88.439995
1755261850535,-88.439995,88.439995
1755261850535,-88.439995,88.439995
1755261850539,-88.439995,88.439995
1755261850539,-44.219997,88.439995
1755261850543,-88.439995,44.219997
1755261850543,-88.439995,88.439995
1755261850547,-88.439995,88.439995
1755261850547,-88.439995,88.439995
1755261850551,-88.439995,88.439995
1755261850551,-88.439995,88.439995
1755261850555,-44.219997,44.219997
1755261850555,-132.659988,88.439995
1755261850558,-44.219997,88.439995
1755261850562,-132.659988,88.439995
1755261850562,-88.439995,88.439995
1755261850567,-88.439995,88.439995
1755261850567,-88.439995,88.439995
1755261850570,-88.439995,88.439995
1755261850570,-88.439995,88.439995
1755261850575,-88.439995,88.439995
1755261850575,-88.439995,88.439995
1755261850579,-132.659988,88.439995
1755261850579,-88.439995,88.439995
1755261850583,-88.439995,88.439995
1755261850583,-88.439995,88.439995
1755261850587,-132.659988,88.439995
1755261850587,-88.439995,88.439995
1755261850590,-88.439995,88.439995
1755261850591,-88.439995,132.659988
1755261850594,-132.659988,88.439995
1755261850594,-88.439995,88.439995
1755261850598,-88.439995,88.439995
1755261850598,-132.659988,132.659988
1755261850601,-88.439995,88.439995
1755261850601,-132.659988,88.439995
1755261850606,-88.439995,88.439995
1755261850609,-88.439995,132.659988
1755261850609,-132.659988,88.439995
1755261850613,-88.439995,132.659988
1755261850613,-132.659988,88.439995
1755261850617,-88.439995,88.439995
1755261850617,-88.439995,132.659988
1755261850620,-132.659988,88.439995
1755261850620,-88.439995,132.659988
1755261850624,-132.659988,88.439995
1755261850624,-88.439995,132.659988
1755261850628,-132.659988,132.659988
1755261850633,-88.439995,88.439995
1755261850633,-132.659988,132.659988
1755261850633,-88.439995,88.439995
1755261850636,-132.659988,132.659988
1755261850636,-88.439995,88.439995
1755261850641,-132.659988,132.659988
1755261850641,-88.439995,132.659988
1755261850644,-132.659988,88.439995
1755261850644,-88.439995,132.659988
1755261850649,-132.659988,88.439995
1755261850653,-88.439995,132.659988
1755261850653,-88.439995,132.659988
1755261850659,-132.659988,88.439995
1755261850659,-88.439995,132.659988
1755261850659,-132.659988,88.439995
1755261850663,-88.439995,132.659988
1755261850663,-88.439995,88.439995
1755261850668,-132.659988,88.439995
1755261850668,-88.439995,132.659988
1755261850672,-132.659988,88.439995
1755261850672,-88.439995,132.659988
1755261850675,-88.439995,88.439995
1755261850676,-132.659988,88.439995
1755261850676,-88.439995,132.659988
1755261850679,-88.439995,88.439995
1755261850684,-132.659988,132.659988
1755261850685,-88.439995,88.439995
1755261850685,-132.659988,88.439995
1755261850689,-88.439995,132.659988
1755261850689,-88.439995,88.439995
1755261850693,-132.659988,88.439995
1755261850693,-88.439995,132.659988
1755261850697,-88.439995,88.439995
1755261850697,-132.659988,88.439995
1755261850701,-88.439995,132.659988
1755261850701,-88.439995,88.439995
1755261850705,-132.659988,88.439995
1755261850706,-88.439995,88.439995
1755261850709,-88.439995,132.659988
1755261850709,-88.439995,88.439995
1755261850714,-132.659988,88.439995
1755261850714,-88.439995,88.439995
1755261850718,-88.439995,88.439995
1755261850718,-132.659988,132.659988
1755261850722,-88.439995,88.439995
1755261850722,-88.439995,88.439995
1755261850726,-88.439995,88.439995
1755261850726,-132.659988,132.659988
1755261850729,-88.439995,88.439995
1755261850729,-88.439995,88.439995
1755261850733,-132.659988,132.659988
1755261850734,-88.439995,88.439995
1755261850737,-88.439995,88.439995
1755261850742,-132.659988,132.659988
1755261850742,-132.659988,88.439995
1755261850742,-88.439995,88.439995
1755261850746,-88.439995,132.659988
1755261850750,-132.659988,88.439995
1755261850750,-132.659988,132.659988
1755261850750,-88.439995,88.439995
1755261850754,-132.659988,132.659988
1755261850758,-88.439995,88.439995
1755261850758,-132.659988,132.659988
1755261850758,-88.439995,132.659988
1755261850761,-132.659988,88.439995
1755261850766,-132.659988,132.659988
1755261850766,-88.439995,132.659988
1755261850770,-132.659988,88.439995
1755261850770,-88.439995,132.659988
1755261850774,-132.659988,132.659988
1755261850774,-132.659988,88.439995
1755261850777,-132.659988,132.659988
1755261850777,-88.439995,132.659988
1755261850781,-132.659988,132.659988
1755261850781,-132.659988,88.439995
1755261850785,-88.439995,132.659988
1755261850785,-132.659988,132.659988
1755261850789,-132.659988,132.659988
1755261850789,-132.659988,132.659988
1755261850793,-132.659988,132.659988
1755261850793,-132.659988,132.659988
1755261850797,-132.659988,132.659988
1755261850797,-132.659988,132.659988
1755261850801,-132.659988,132.659988
1755261850801,-132.659988,132.659988
1755261850805,-132.659988,132.659988
1755261850805,-88.439995,132.659988
1755261850809,-132.659988,88.439995
1755261850809,-176.879990,132.659988
1755261850815,-132.659988,132.659988
1755261850815,-88.439995,132.659988
1755261850819,-132.659988,132.659988
1755261850819,-132.659988,132.659988
1755261850823,-176.879990,132.659988
1755261850823,-88.439995,132.659988
1755261850826,-176.879990,132.659988
1755261850826,-132.659988,132.659988
1755261850830,-132.659988,176.879990
1755261850830,-132.659988,132.659988
1755261850836,-132.659988,132.659988
1755261850836,-132.659988,132.659988
1755261850836,-132.659988,132.659988
1755261850840,-132.659988,132.659988
1755261850840,-176.879990,132.659988
1755261850843,-132.659988,176.879990
1755261850843,-132.659988,132.659988
1755261850847,-132.659988,132.659988
1755261850847,-132.659988,132.659988
1755261850852,-132.659988,132.659988
1755261850852,-132.659988,132.659988
1755261850856,-176.879990,132.659988
1755261850856,-132.659988,132.659988
1755261850859,-132.659988,176.879990
1755261850863,-132.659988,132.659988
1755261850863,-132.659988,132.659988
1755261850867,-132.659988,132.659988
1755261850870,-132.659988,132.659988
1755261850871,-176.879990,132.659988
1755261850874,-132.659988,176.879990
1755261850875,-132.659988,132.659988
1755261850878,-132.659988,132.659988
1755261850878,-176.879990,132.659988
1755261850882,-132.659988,176.879990
1755261850882,-132.659988,132.659988
1755261850886,-132.659988,132.659988
1755261850886,-176.879990,132.659988
1755261850890,-132.659988,176.879990
1755261850890,-132.659988,132.659988
1755261850893,-132.659988,132.659988
1755261850893,-176.879990,132.659988
1755261850897,-132.659988,176.879990
1755261850897,-132.659988,132.659988
1755261850901,-176.879990,132.659988
1755261850906,-132.659988,176.879990
1755261850906,-132.659988,132.659988
1755261850906,-176.879990,132.659988
1755261850910,-132.659988,132.659988
1755261850915,-132.659988,176.879990
1755261850916,-176.879990,132.659988
1755261850916,-132.659988,176.879990
1755261850920,-132.659988,132.659988
1755261850920,-176.879990,132.659988
1755261850920,-132.659988,176.879990
1755261850925,-176.879990,132.659988
1755261850925,-132.659988,176.879990
1755261850928,-132.659988,132.659988
1755261850928,-176.879990,176.879990
1755261850932,-132.659988,132.659988
1755261850935,-176.879990,132.659988
1755261850935,-132.659988,176.879990
1755261850939,-132.659988,132.659988
1755261850939,-176.879990,176.879990
1755261850943,-132.659988,132.659988
1755261850943,-176.879990,176.879990
1755261850946,-132.659988,132.659988
1755261850950,-132.659988,132.659988
1755261850950,-176.879990,176.879990
1755261850954,-132.659988,132.659988
1755261850954,-176.879990,176.879990
1755261850958,-176.879990,132.659988
1755261850958,-132.659988,176.879990
1755261850961,-132.659988,132.659988
1755261850961,-176.879990,176.879990
1755261850965,-176.879990,132.659988
1755261850965,-132.659988,176.879990
1755261850969,-176.879990,132.659988
1755261850969,-132.659988,176.879990
1755261850973,-176.879990,132.659988
1755261850973,-132.659988,176.879990
1755261850976,-176.879990,132.659988
1755261850981,-132.659988,176.879990
1755261850981,-176.879990,132.659988
1755261850981,-132.659988,176.879990
1755261850984,-176.879990,132.659988
1755261850988,-132.659988,176.879990
1755261850988,-176.879990,132.659988
1755261850992,-176.879990,176.879990
1755261850992,-132.659988,132.659988
1755261850995,-176.879990,176.879990
1755261850999,-132.659988,176.879990
1755261850999,-176.879990,132.659988
1755261851003,-176.879990,176.879990
1755261851003,-132.659988,176.879990
1755261851007,-176.879990,132.659988
1755261851007,-176.879990,176.879990
1755261851011,-132.659988,176.879990
1755261851011,-176.879990,132.659988
1755261851014,-132.659988,176.879990
1755261851014,-176.879990,132.659988
1755261851018,-176.879990,176.879990
1755261851018,-132.659988,176.879990
1755261851023,-176.879990,132.659988
1755261851023,-176.879990,176.879990
1755261851026,-132.659988,176.879990
1755261851030,-176.879990,176.879990
1755261851030,-176.879990,132.659988
1755261851034,-176.879990,176.879990
1755261851034,-132.659988,176.879990
1755261851039,-176.879990,176.879990
1755261851039,-176.879990,176.879990
1755261851039,-176.879990,132.659988
1755261851042,-176.879990,176.879990
1755261851046,-132.659988,176.879990
1755261851046,-176.879990,176.879990
1755261851050,-176.879990,176.879990
1755261851050,-176.879990,176.879990
1755261851054,-132.659988,132.659988
1755261851054,-176.879990,176.879990
1755261851058,-176.879990,176.879990
1755261851058,-176.879990,176.879990
1755261851061,-176.879990,176.879990
1755261851061,-176.879990,176.879990
1755261851065,-176.879990,176.879990
1755261851065,-176.879990,176.879990
1755261851069,-176.879990,176.879990
1755261851073,-176.879990,176.879990
1755261851073,-176.879990,176.879990
1755261851076,-176.879990,176.879990
1755261851076,-176.879990,176.879990
1755261851080,-176.879990,176.879990
1755261851080,-176.879990,176.879990
1755261851084,-176.879990,176.879990
1755261851084,-176.879990,176.879990
1755261851088,-176.879990,176.879990
1755261851088,-176.879990,176.879990
1755261851092,-176.879990,176.879990
1755261851092,-221.100006,176.879990
1755261851097,-176.879990,176.879990
1755261851097,-176.879990,176.879990
1755261851097,-176.879990,176.879990
1755261851101,-176.879990,221.100006
1755261851106,-221.100006,176.879990
1755261851107,-176.879990,176.879990
1755261851107,-176.879990,176.879990
1755261851110,-176.879990,176.879990
1755261851114,-176.879990,176.879990
1755261851114,-176.879990,176.879990
1755261851117,-176.879990,176.879990
1755261851117,-176.879990,221.100006
1755261851121,-221.100006,176.879990
1755261851121,-176.879990,176.879990
1755261851125,-176.879990,176.879990
1755261851125,-176.879990,176.879990
1755261851128,-176.879990,176.879990
1755261851132,-221.100006,221.100006
1755261851132,-176.879990,176.879990
1755261851136,-176.879990,176.879990
1755261851136,-176.879990,176.879990
1755261851139,-176.879990,221.100006
1755261851139,-221.100006,176.879990
1755261851143,-176.879990,176.879990
1755261851143,-176.879990,176.879990
1755261851147,-176.879990,221.100006
1755261851147,-176.879990,176.879990
1755261851151,-221.100006,176.879990
1755261851151,-176.879990,221.100006
1755261851155,-176.879990,176.879990
1755261851158,-221.100006,176.879990
1755261851158,-176.879990,221.100006
1755261851162,-176.879990,176.879990
1755261851162,-221.100006,176.879990
1755261851165,-176.879990,221.100006
1755261851165,-176.879990,176.879990
1755261851169,-176.879990,221.100006
1755261851173,-221.100006,176.879990
1755261851173,-176.879990,176.879990
1755261851177,-221.100006,221.100006
1755261851177,-176.879990,176.879990
1755261851181,-176.879990,176.879990
1755261851181,-221.100006,221.100006
1755261851184,-176.879990,176.879990
1755261851184,-221.100006,221.100006
1755261851188,-176.879990,176.879990
1755261851188,-221.100006,221.100006
1755261851192,-176.879990,176.879990
1755261851195,-221.100006,221.100006
1755261851195,-176.879990,176.879990
1755261851199,-221.100006,176.879990
1755261851199,-176.879990,221.100006
1755261851203,-221.100006,176.879990
1755261851203,-176.879990,221.100006
1755261851207,-221.100006,176.879990
1755261851207,-176.879990,221.100006
1755261851210,-221.100006,176.879990
1755261851214,-176.879990,221.100006
1755261851214,-221.100006,176.879990
1755261851217,-221.100006,221.100006
1755261851217,-176.879990,176.879990
1755261851222,-221.100006,221.100006
1755261851222,-221.100006,221.100006
1755261851225,-176.879990,176.879990
1755261851226,-221.100006,221.100006
1755261851229,-176.879990,176.879990
1755261851229,-221.100006,221.100006
1755261851233,-176.879990,221.100006
1755261851233,-221.100006,176.879990
1755261851236,-176.879990,221.100006
1755261851241,-221.100006,176.879990
1755261851241,-221.100006,221.100006
1755261851245,-176.879990,176.879990
1755261851245,-221.100006,221.100006
1755261851248,-176.879990,221.100006
1755261851248,-221.100006,176.879990
1755261851251,-221.100006,221.100006
1755261851256,-176.879990,221.100006
1755261851256,-221.100006,176.879990
1755261851256,-176.879990,221.100006
1755261851259,-221.100006,176.879990
1755261851263,-176.879990,221.100006
1755261851263,-221.100006,176.879990
1755261851266,-221.100006,221.100006
1755261851266,-176.879990,221.100006
1755261851271,-221.100006,176.879990
1755261851271,-176.879990,221.100006
1755261851275,-221.100006,221.100006
1755261851275,-221.100006,176.879990
1755261851278,-176.879990,221.100006
1755261851278,-221.100006,176.879990
1755261851282,-221.100006,221.100006
1755261851286,-176.879990,221.100006
1755261851286,-221.100006,176.879990
1755261851290,-221.100006,221.100006
1755261851290,-176.879990,221.100006
1755261851293,-221.100006,176.879990
1755261851293,-176.879990,221.100006
1755261851297,-221.100006,176.879990
1755261851297,-221.100006,221.100006
1755261851301,-176.879990,221.100006
1755261851301,-221.100006,176.879990
1755261851305,-221.100006,221.100006
1755261851305,-221.100006,221.100006
1755261851308,-176.879990,221.100006
1755261851311,-221.100006,176.879990
1755261851312,-221.100006,221.100006
1755261851315,-221.100006,221.100006
1755261851315,-176.879990,176.879990
1755261851319,-221.100006,221.100006
1755261851319,-221.100006,221.100006
1755261851323,-176.879990,221.100006
1755261851326,-221.100006,221.100006
1755261851326,-221.100006,176.879990
1755261851331,-221.100006,221.100006
1755261851331,-176.879990,221.100006
1755261851334,-221.100006,221.100006
1755261851334,-221.100006,221.100006
1755261851338,-221.100006,221.100006
1755261851338,-221.100006,176.879990
1755261851341,-176.879990,221.100006
1755261851342,-221.100006,221.100006
1755261851345,-221.100006,221.100006
1755261851349,-221.100006,221.100006
1755261851349,-221.100006,176.879990
1755261851353,-176.879990,221.100006
1755261851353,-221.100006,221.100006
1755261851357,-221.100006,221.100006
1755261851357,-221.100006,221.100006
1755261851360,-221.100006,221.100006
1755261851360,-221.100006,221.100006
1755261851364,-221.100006,221.100006
1755261851368,-221.100006,221.100006
1755261851368,-221.100006,221.100006
1755261851372,-221.100006,221.100006
1755261851372,-221.100006,221.100006
1755261851375,-221.100006,221.100006
1755261851375,-221.100006,176.879990
1755261851379,-221.100006,221.100006
1755261851379,-221.100006,265.319977
1755261851383,-221.100006,221.100006
1755261851386,-265.319977,221.100006
1755261851387,-221.100006,221.100006
1755261851390,-221.100006,221.100006
1755261851390,-221.100006,221.100006
1755261851402,-221.100006,221.100006
1755261851402,-221.100006,221.100006
1755261851407,-221.100006,221.100006
1755261851407,-221.100006,221.100006
1755261851407,-265.319977,265.319977
1755261851407,-221.100006,221.100006
1755261851407,-221.100006,221.100006
1755261851407,-221.100006,221.100006
1755261851410,-265.319977,265.319977
1755261851410,-221.100006,221.100006
1755261851414,-221.100006,221.100006
1755261851414,-221.100006,265.319977
1755261851418,-265.319977,221.100006
1755261851418,-221.100006,221.100006
1755261851422,-221.100006,221.100006
1755261851422,-221.100006,265.319977
1755261851426,-265.319977,221.100006
1755261851426,-221.100006,221.100006
1755261851429,-221.100006,265.319977
1755261851433,-221.100006,221.100006
1755261851433,-265.319977,221.100006
1755261851436,-221.100006,265.319977
1755261851436,-265.319977,221.100006
1755261851440,-221.100006,221.100006
1755261851440,-221.100006,265.319977
1755261851443,-221.100006,221.100006
1755261851447,-265.319977,221.100006
1755261851447,-221.100006,265.319977
1755261851451,-221.100006,221.100006
1755261851451,-221.100006,221.100006
1755261851454,-265.319977,221.100006
1755261851458,-221.100006,265.319977
1755261851459,-265.319977,221.100006
1755261851462,-221.100006,221.100006
1755261851462,-221.100006,265.319977
1755261851466,-265.319977,221.100006
1755261851466,-221.100006,265.319977
1755261851469,-221.100006,221.100006
1755261851469,-265.319977,221.100006
1755261851474,-221.100006,265.319977
1755261851474,-221.100006,221.100006
1755261851477,-265.319977,221.100006
1755261851477,-221.100006,265.319977
1755261851481,-265.319977,221.100006
1755261851481,-221.100006,221.100006
1755261851484,-265.319977,265.319977
1755261851488,-221.100006,221.100006
1755261851489,-265.319977,265.319977
