timestamp,rSpeedFiltered,lSpeedFiltered,RCtrl,LCtrl
1755273310298,648.954712,-640.050903,80.000000,80.000000
1755273310298,649.607422,-640.836060,80.000000,80.000000
1755273310302,650.223145,-641.568726,80.000000,80.000000
1755273310302,650.852112,-642.284058,80.000000,80.000000
1755273310305,651.524536,-642.972046,80.000000,80.000000
1755273310310,652.223877,-643.623657,80.000000,80.000000
1755273310310,652.871582,-644.292969,80.000000,80.000000
1755273310313,653.413086,-645.012207,80.000000,80.000000
1755273310313,653.875732,-645.734802,80.000000,80.000000
1755273310317,654.311157,-646.424561,80.000000,80.000000
1755273310320,654.753784,-647.116577,80.000000,80.000000
1755273310321,655.224365,-647.861938,80.000000,80.000000
1755273310324,655.732910,-648.657471,80.000000,80.000000
1755273310324,656.281372,-649.431763,80.000000,80.000000
1755273310328,656.865662,-650.132690,80.000000,80.000000
1755273310329,657.477783,-650.786682,80.000000,80.000000
1755273310337,658.107178,-651.441833,80.000000,80.000000
1755273310337,658.742126,-652.127441,80.000000,80.000000
1755273310337,659.370850,-652.857910,80.000000,80.000000
1755273310337,659.982056,-653.636475,80.000000,80.000000
1755273310337,660.565552,-654.427307,80.000000,80.000000
1755273310342,661.112671,-655.138855,80.000000,80.000000
1755273310342,661.616455,-655.739807,80.000000,80.000000
1755273310346,662.071594,-656.304504,80.000000,80.000000
1755273310346,662.505737,-656.851807,80.000000,80.000000
1755273310349,662.998413,-657.330688,80.000000,80.000000
1755273310349,663.598145,-657.738159,80.000000,80.000000
1755273310353,664.266968,-658.104980,80.000000,80.000000
1755273310357,664.940308,-658.452515,80.000000,80.000000
1755273310357,665.569641,-658.794434,80.000000,80.000000
1755273310360,666.120728,-659.138550,80.000000,80.000000
1755273310360,666.571472,-659.519226,80.000000,80.000000
1755273310363,666.909790,-660.017822,80.000000,80.000000
1755273310368,667.162842,-660.649536,80.000000,80.000000
1755273310368,667.414490,-661.320923,80.000000,80.000000
1755273310368,667.721008,-661.992920,80.000000,80.000000
1755273310371,668.054260,-662.696777,80.000000,80.000000
1755273310375,668.360596,-663.417297,80.000000,80.000000
1755273310375,668.603027,-664.108032,80.000000,80.000000
1755273310378,668.758301,-664.735107,80.000000,80.000000
1755273310378,668.845642,-665.306274,80.000000,80.000000
1755273310381,668.943481,-665.888794,80.000000,80.000000
1755273310385,669.104492,-666.524780,80.000000,80.000000
1755273310386,669.298279,-667.174683,80.000000,80.000000
1755273310388,669.470093,-667.776001,80.000000,80.000000
1755273310389,669.613770,-668.285156,80.000000,80.000000
1755273310392,669.787720,-668.705688,80.000000,80.000000
1755273310392,670.029175,-669.104614,80.000000,80.000000
1755273310395,670.296753,-669.526733,80.000000,80.000000
1755273310399,670.559082,-669.937195,80.000000,80.000000
1755273310399,670.855469,-670.279541,80.000000,80.000000
1755273310403,671.209106,-670.547974,80.000000,80.000000
1755273310403,671.568909,-670.802979,80.000000,80.000000
1755273310406,671.897583,-671.085449,80.000000,80.000000
1755273310410,672.231323,-671.358398,80.000000,80.000000
1755273310410,672.592773,-671.595337,80.000000,80.000000
1755273310413,672.931885,-671.840820,80.000000,80.000000
1755273310413,673.213745,-672.123535,80.000000,80.000000
1755273310418,673.477905,-672.397583,80.000000,80.000000
1755273310418,673.751099,-672.630371,80.000000,80.000000
1755273310421,673.987671,-672.862549,80.000000,80.000000
1755273310421,674.157043,-673.120605,80.000000,80.000000
1755273310425,674.302917,-673.388916,80.000000,80.000000
1755273310425,674.455933,-673.685669,80.000000,80.000000
1755273310429,674.604736,-674.020020,80.000000,80.000000
1755273310429,674.771912,-674.363281,80.000000,80.000000
1755273310432,674.970947,-674.724365,80.000000,80.000000
1755273310436,675.177246,-675.106445,80.000000,80.000000
1755273310436,675.403320,-675.477173,80.000000,80.000000
1755273310439,675.655518,-675.843994,80.000000,80.000000
1755273310443,675.904175,-676.210205,80.000000,80.000000
1755273310443,676.158936,-676.545105,80.000000,80.000000
1755273310447,676.424561,-676.858582,80.000000,80.000000
1755273310447,676.640320,-677.187622,80.000000,80.000000
1755273310451,676.766113,-677.554932,80.000000,80.000000
1755273310452,676.840820,-677.941040,80.000000,80.000000
1755273310455,676.924194,-678.267456,80.000000,80.000000
1755273310455,677.056396,-678.481750,80.000000,80.000000
1755273310458,677.230591,-678.615112,80.000000,80.000000
1755273310458,677.407776,-678.723633,80.000000,80.000000
1755273310462,677.591064,-678.846558,80.000000,80.000000
1755273310462,677.781128,-679.009277,80.000000,80.000000
1755273310465,677.946045,-679.226013,80.000000,80.000000
1755273310469,678.095459,-679.471313,80.000000,80.000000
1755273310469,678.236084,-679.693787,80.000000,80.000000
1755273310472,678.341064,-679.889221,80.000000,80.000000
1755273310473,678.424561,-680.086060,80.000000,80.000000
1755273310476,678.527771,-680.302673,80.000000,80.000000
1755273310476,678.677246,-680.518433,80.000000,80.000000
1755273310480,678.856934,-680.687012,80.000000,80.000000
1755273310484,678.991150,-680.809448,80.000000,80.000000
1755273310484,679.029907,-680.919067,80.000000,80.000000
1755273310487,679.005981,-681.038940,80.000000,80.000000
1755273310488,678.976318,-681.183655,80.000000,80.000000
1755273310491,678.980469,-681.360962,80.000000,80.000000
1755273310491,679.043579,-681.573364,80.000000,80.000000
1755273310494,679.179260,-681.819458,80.000000,80.000000
1755273310495,679.361084,-682.064087,80.000000,80.000000
1755273310497,679.536255,-682.250916,80.000000,80.000000
1755273310501,679.699097,-682.374451,80.000000,80.000000
1755273310501,679.876343,-682.464600,80.000000,80.000000
1755273310505,680.084595,-682.543335,80.000000,80.000000
1755273310505,680.301270,-682.625977,80.000000,80.000000
1755273310509,680.478210,-682.722290,80.000000,80.000000
1755273310509,680.614746,-682.837708,80.000000,80.000000
1755273310512,680.712036,-682.974182,80.000000,80.000000
1755273310515,680.741516,-683.131104,80.000000,80.000000
1755273310516,680.718140,-683.306091,80.000000,80.000000
1755273310519,680.686218,-683.495483,80.000000,80.000000
1755273310519,680.676758,-683.694824,80.000000,80.000000
1755273310522,680.678833,-683.899414,80.000000,80.000000
1755273310526,680.653381,-684.104614,80.000000,80.000000
1755273310526,680.606262,-684.306152,80.000000,80.000000
1755273310530,680.573853,-684.500122,80.000000,80.000000
1755273310530,680.580444,-684.683105,80.000000,80.000000
1755273310534,680.609558,-684.852417,80.000000,80.000000
1755273310534,680.617493,-685.005981,80.000000,80.000000
1755273310538,680.606506,-685.142395,80.000000,80.000000
1755273310538,680.610107,-685.260864,80.000000,80.000000
1755273310541,680.650513,-685.361328,80.000000,80.000000
1755273310544,680.740601,-685.444214,80.000000,80.000000
1755273310544,680.885864,-685.510254,80.000000,80.000000
1755273310548,681.055298,-685.560547,80.000000,80.000000
1755273310548,681.194336,-685.627441,80.000000,80.000000
1755273310552,681.297607,-685.762634,80.000000,80.000000
1755273310552,681.393555,-685.935181,80.000000,80.000000
1755273310556,681.501587,-686.058777,80.000000,80.000000
1755273310556,681.633789,-686.138306,80.000000,80.000000
1755273310560,681.796387,-686.241089,80.000000,80.000000
1755273310560,681.990845,-686.380493,80.000000,80.000000
1755273310563,682.215454,-686.531799,80.000000,80.000000
1755273310568,682.435181,-686.676453,80.000000,80.000000
1755273310568,682.593994,-686.801331,80.000000,80.000000
1755273310571,682.687012,-686.897827,80.000000,80.000000
1755273310571,682.744995,-686.961121,80.000000,80.000000
1755273310574,682.790649,-686.989502,80.000000,80.000000
1755273310575,682.839966,-687.014465,80.000000,80.000000
1755273310578,682.903442,-687.088623,80.000000,80.000000
1755273310581,682.987183,-687.214050,80.000000,80.000000
1755273310582,683.093628,-687.357483,80.000000,80.000000
1755273310585,683.191772,-687.494263,80.000000,80.000000
1755273310585,683.229370,-687.607178,80.000000,80.000000
1755273310589,683.204834,-687.685181,80.000000,80.000000
1755273310589,683.151489,-687.753174,80.000000,80.000000
1755273310592,683.094116,-687.859375,80.000000,80.000000
1755273310592,683.050293,-688.003174,80.000000,80.000000
1755273310596,683.031555,-688.150269,80.000000,80.000000
1755273310600,683.013611,-688.276001,80.000000,80.000000
1755273310600,682.948730,-688.395020,80.000000,80.000000
1755273310603,682.838257,-688.547974,80.000000,80.000000
1755273310603,682.717285,-688.729126,80.000000,80.000000
1755273310607,682.611084,-688.900879,80.000000,80.000000
1755273310610,682.536682,-689.037109,80.000000,80.000000
1755273310610,682.504395,-689.121155,80.000000,80.000000
1755273310614,682.519165,-689.144043,80.000000,80.000000
1755273310614,682.581543,-689.133911,80.000000,80.000000
1755273310618,682.688965,-689.142822,80.000000,80.000000
1755273310618,682.836548,-689.174500,80.000000,80.000000
1755273310621,683.017822,-689.198914,80.000000,80.000000
1755273310621,683.225464,-689.195740,80.000000,80.000000
1755273310626,683.420898,-689.183655,80.000000,80.000000
1755273310626,683.546265,-689.206970,80.000000,80.000000
1755273310629,683.626953,-689.263062,80.000000,80.000000
1755273310632,683.744446,-689.317017,80.000000,80.000000
1755273310633,683.889954,-689.344727,80.000000,80.000000
1755273310636,683.993103,-689.361938,80.000000,80.000000
1755273310636,684.069397,-689.410767,80.000000,80.000000
1755273310640,684.192444,-689.487122,80.000000,80.000000
1755273310640,684.347412,-689.555298,80.000000,80.000000
1755273310643,684.459595,-689.590820,80.000000,80.000000
1755273310646,684.541504,-689.609619,80.000000,80.000000
1755273310647,684.664856,-689.654297,80.000000,80.000000
1755273310650,684.813904,-689.721619,80.000000,80.000000
1755273310654,684.913574,-689.776489,80.000000,80.000000
1755273310654,684.945679,-689.795410,80.000000,80.000000
1755273310657,684.932251,-689.795044,80.000000,80.000000
1755273310657,684.891113,-689.818970,80.000000,80.000000
1755273310661,684.836304,-689.864624,80.000000,80.000000
1755273310661,684.778564,-689.897705,80.000000,80.000000
1755273310664,684.725708,-689.895203,80.000000,80.000000
1755273310668,684.683105,-689.874390,80.000000,80.000000
1755273310669,684.653992,-689.879150,80.000000,80.000000
1755273310672,684.640015,-689.907227,80.000000,80.000000
1755273310672,684.641541,-689.924683,80.000000,80.000000
1755273310675,684.657959,-689.908630,80.000000,80.000000
1755273310675,684.687927,-689.876343,80.000000,80.000000
1755273310679,684.729614,-689.871704,80.000000,80.000000
1755273310679,684.780884,-689.892334,80.000000,80.000000
1755273310683,684.839417,-689.935181,80.000000,80.000000
1755273310683,684.902954,-690.027466,80.000000,80.000000
1755273310686,684.969238,-690.153625,80.000000,80.000000
1755273310690,685.036133,-690.269287,80.000000,80.000000
1755273310690,685.101807,-690.344055,80.000000,80.000000
1755273310693,685.164673,-690.390015,80.000000,80.000000
1755273310697,685.223511,-690.447693,80.000000,80.000000
1755273310697,685.277466,-690.513062,80.000000,80.000000
1755273310701,685.325806,-690.582520,80.000000,80.000000
1755273310701,685.368042,-690.683716,80.000000,80.000000
1755273310705,685.403931,-690.802368,80.000000,80.000000
1755273310705,685.433472,-690.896179,80.000000,80.000000
1755273310708,685.456909,-690.937134,80.000000,80.000000
1755273310708,685.474670,-690.939697,80.000000,80.000000
1755273310712,685.487183,-690.946777,80.000000,80.000000
1755273310712,685.495117,-690.956665,80.000000,80.000000
1755273310716,685.499023,-690.967896,80.000000,80.000000
1755273310720,685.499512,-691.010254,80.000000,80.000000
1755273310720,685.497253,-691.071228,80.000000,80.000000
1755273310722,685.492859,-691.109924,80.000000,80.000000
1755273310723,685.486816,-691.099426,80.000000,80.000000
1755273310726,685.479675,-691.055054,80.000000,80.000000
1755273310726,685.471802,-691.020264,80.000000,80.000000
1755273310730,685.463623,-690.993652,80.000000,80.000000
1755273310730,685.455444,-690.973999,80.000000,80.000000
1755273310734,685.447571,-690.991028,80.000000,80.000000
1755273310737,685.440186,-691.031982,80.000000,80.000000
1755273310737,685.433472,-691.055542,80.000000,80.000000
1755273310741,685.427429,-691.034363,80.000000,80.000000
1755273310741,685.422119,-690.983337,80.000000,80.000000
1755273310745,685.417480,-690.976563,80.000000,80.000000
1755273310748,685.413635,-691.062256,80.000000,80.000000
1755273310748,685.410583,-691.205933,80.000000,80.000000
1755273310752,685.408264,-691.348877,80.000000,80.000000
1755273310752,685.406738,-691.450012,80.000000,80.000000
1755273310755,685.406006,-691.483032,80.000000,80.000000
1755273310755,685.406006,-691.433594,80.000000,80.000000
1755273310759,685.406616,-691.327759,80.000000,80.000000
1755273310759,685.407715,-691.248901,80.000000,80.000000
1755273310763,685.409180,-691.253296,80.000000,80.000000
1755273310766,685.410828,-691.312744,80.000000,80.000000
1755273310766,685.412598,-691.373596,80.000000,80.000000
1755273310770,685.414429,-691.398682,80.000000,80.000000
1755273310770,685.416260,-691.395386,80.000000,80.000000
1755273310773,685.417969,-691.401245,80.000000,80.000000
1755273310777,685.419495,-691.410645,80.000000,80.000000
1755273310777,685.420898,-691.419434,80.000000,80.000000
1755273310780,685.422119,-691.455688,80.000000,80.000000
1755273310780,685.423096,-691.505981,80.000000,80.000000
1755273310783,685.423828,-691.559937,80.000000,80.000000
1755273310787,685.424377,-691.640991,80.000000,80.000000
1755273310787,685.424805,-691.732300,80.000000,80.000000
1755273310790,685.425049,-691.790161,80.000000,80.000000
1755273310790,685.425049,-691.786133,80.000000,80.000000
1755273310794,685.424805,-691.735229,80.000000,80.000000
1755273310794,685.424316,-691.681519,80.000000,80.000000
1755273310797,685.454712,-691.624939,80.000000,80.000000
1755273310801,685.566284,-691.565857,80.000000,80.000000
1755273310801,685.726440,-691.535889,80.000000,80.000000
1755273310805,685.847229,-691.524292,80.000000,80.000000
1755273310805,685.931885,-691.491760,80.000000,80.000000
1755273310808,686.045959,-691.412720,80.000000,80.000000
1755273310808,686.201294,-691.303589,80.000000,80.000000
1755273310812,686.371826,-691.208862,80.000000,80.000000
1755273310812,686.537842,-691.127869,80.000000,80.000000
1755273310815,686.685181,-691.059937,80.000000,80.000000
1755273310819,686.804443,-691.035156,80.000000,80.000000
1755273310819,686.890015,-691.041016,80.000000,80.000000
1755273310823,686.939392,-691.067200,80.000000,80.000000
1755273310826,686.952637,-691.135986,80.000000,80.000000
1755273310827,686.931763,-691.229126,80.000000,80.000000
1755273310830,686.880127,-691.332275,80.000000,80.000000
1755273310830,686.802124,-691.465271,80.000000,80.000000
1755273310833,686.702637,-691.608459,80.000000,80.000000
1755273310833,686.586792,-691.746948,80.000000,80.000000
1755273310837,686.459717,-691.900940,80.000000,80.000000
1755273310837,686.326233,-692.051758,80.000000,80.000000
1755273310840,686.221802,-692.154846,80.000000,80.000000
1755273310844,686.200562,-692.181763,80.000000,80.000000
1755273310844,686.233154,-692.148071,80.000000,80.000000
1755273310847,686.234375,-692.098999,80.000000,80.000000
1755273310847,686.209473,-692.035645,80.000000,80.000000
1755273310852,686.225586,-691.960083,80.000000,80.000000
1755273310852,686.295410,-691.905640,80.000000,80.000000
1755273310855,686.393311,-691.863464,80.000000,80.000000
1755273310855,686.499573,-691.826904,80.000000,80.000000
1755273310859,686.599609,-691.822205,80.000000,80.000000
1755273310863,686.683167,-691.834717,80.000000,80.000000
1755273310863,686.743530,-691.822327,80.000000,80.000000
1755273310866,686.777222,-691.757690,80.000000,80.000000
1755273310866,686.783081,-691.656372,80.000000,80.000000
1755273310870,686.761963,-691.593628,80.000000,80.000000
1755273310870,686.715942,-691.619263,80.000000,80.000000
1755273310873,686.648193,-691.700439,80.000000,80.000000
1755273310877,686.593567,-691.779968,80.000000,80.000000
1755273310877,686.606323,-691.818237,80.000000,80.000000
1755273310881,686.657959,-691.821167,80.000000,80.000000
1755273310881,686.664551,-691.825806,80.000000,80.000000
1755273310885,686.632874,-691.826538,80.000000,80.000000
1755273310885,686.631775,-691.819580,80.000000,80.000000
1755273310888,686.675964,-691.833740,80.000000,80.000000
1755273310888,686.741821,-691.856567,80.000000,80.000000
1755273310892,686.811462,-691.879028,80.000000,80.000000
1755273310892,686.872070,-691.925781,80.000000,80.000000
1755273310895,686.914856,-691.981079,80.000000,80.000000
1755273310899,686.934631,-692.002319,80.000000,80.000000
1755273310899,686.929077,-691.962158,80.000000,80.000000
1755273310903,686.898071,-691.876465,80.000000,80.000000
1755273310906,686.843018,-691.790222,80.000000,80.000000
1755273310906,686.766602,-691.703857,80.000000,80.000000
1755273310910,686.672363,-691.618164,80.000000,80.000000
1755273310910,686.595215,-691.565002,80.000000,80.000000
1755273310913,686.589478,-691.533752,80.000000,80.000000
1755273310913,686.626526,-691.485107,80.000000,80.000000
1755273310918,686.622192,-691.393311,80.000000,80.000000
1755273310918,686.583008,-691.274658,80.000000,80.000000
1755273310922,686.577515,-691.204346,80.000000,80.000000
1755273310922,686.619995,-691.231628,80.000000,80.000000
1755273310925,686.686279,-691.322632,80.000000,80.000000
1755273310925,686.758057,-691.450073,80.000000,80.000000
1755273310929,686.822083,-691.623352,80.000000,80.000000
1755273310929,686.869324,-691.814636,80.000000,80.000000
1755273310933,686.894287,-691.971680,80.000000,80.000000
1755273310936,686.894287,-692.059692,80.000000,80.000000
1755273310936,686.899963,-692.089294,80.000000,80.000000
1755273310939,686.962891,-692.101746,80.000000,80.000000
1755273310939,687.083862,-692.095337,80.000000,80.000000
1755273310944,687.228455,-692.070068,80.000000,80.000000
1755273310944,687.370972,-692.057983,80.000000,80.000000
1755273310947,687.493042,-692.049438,80.000000,80.000000
1755273310951,687.582642,-692.006714,80.000000,80.000000
1755273310951,687.632751,-691.906128,80.000000,80.000000
1755273310955,687.640503,-691.766235,80.000000,80.000000
1755273310955,687.606323,-691.633545,80.000000,80.000000
1755273310958,687.533081,-691.509521,80.000000,80.000000
1755273310958,687.456299,-691.395386,80.000000,80.000000
1755273310962,687.431885,-691.322937,80.000000,80.000000
1755273310962,687.433472,-691.281128,80.000000,80.000000
1755273310965,687.379639,-691.260864,80.000000,80.000000
1755273310969,687.279907,-691.285645,80.000000,80.000000
1755273310969,687.205872,-691.338074,80.000000,80.000000
1755273310973,687.174683,-691.404419,80.000000,80.000000
1755273310973,687.164673,-691.505005,80.000000,80.000000
1755273310976,687.159973,-691.620361,80.000000,80.000000
1755273310977,687.149414,-691.735596,80.000000,80.000000
1755273310980,687.125732,-691.870850,80.000000,80.000000
1755273310980,687.084839,-692.007141,80.000000,80.000000
1755273310983,687.025085,-692.130554,80.000000,80.000000
1755273310987,686.977844,-692.262573,80.000000,80.000000
1755273310987,686.995117,-692.385803,80.000000,80.000000
1755273310992,687.077759,-692.457092,80.000000,80.000000
1755273310992,687.191284,-692.449463,80.000000,80.000000
1755273310996,687.309692,-692.379883,80.000000,80.000000
1755273310996,687.414185,-692.294556,80.000000,80.000000
1755273311000,687.492126,-692.195740,80.000000,80.000000
1755273311000,687.566833,-692.086426,80.000000,80.000000
1755273311004,687.685059,-692.031677,80.000000,80.000000
1755273311005,687.844849,-692.073181,80.000000,80.000000
1755273311008,688.010559,-692.171997,80.000000,80.000000
1755273311008,688.156372,-692.297607,80.000000,80.000000
1755273311011,688.265015,-692.457947,80.000000,80.000000
1755273311011,688.326050,-692.624634,80.000000,80.000000
1755273311014,688.334717,-692.746094,80.000000,80.000000
1755273311018,688.290649,-692.788696,80.000000,80.000000
1755273311019,688.227783,-692.764648,80.000000,80.000000
1755273311022,688.201721,-692.748047,80.000000,80.000000
1755273311022,688.217773,-692.789368,80.000000,80.000000
1755273311025,688.246094,-692.857849,80.000000,80.000000
1755273311025,688.265503,-692.930420,80.000000,80.000000
1755273311028,688.261841,-693.021606,80.000000,80.000000
1755273311032,688.226685,-693.108887,80.000000,80.000000
1755273311032,688.156250,-693.145386,80.000000,80.000000
1755273311036,688.050293,-693.101685,80.000000,80.000000
1755273311039,687.942139,-692.993469,80.000000,80.000000
1755273311039,687.886414,-692.866638,80.000000,80.000000
1755273311043,687.855896,-692.723511,80.000000,80.000000
1755273311043,687.768799,-692.567383,80.000000,80.000000
1755273311046,687.634644,-692.463989,80.000000,80.000000
1755273311046,687.525269,-692.455994,80.000000,80.000000
1755273311050,687.458191,-692.505432,80.000000,80.000000
1755273311054,687.443481,-692.582886,80.000000,80.000000
1755273311054,687.516113,-692.696899,80.000000,80.000000
1755273311054,687.632813,-692.819824,80.000000,80.000000
1755273311057,687.698975,-692.900635,80.000000,80.000000
1755273311061,687.714111,-692.906250,80.000000,80.000000
1755273311061,687.742432,-692.848999,80.000000,80.000000
1755273311064,687.796204,-692.772217,80.000000,80.000000
1755273311064,687.851013,-692.676208,80.000000,80.000000
1755273311069,687.889832,-692.562744,80.000000,80.000000
1755273311069,687.932678,-692.496582,80.000000,80.000000
1755273311072,688.023682,-692.519775,80.000000,80.000000
1755273311076,688.158936,-692.594177,80.000000,80.000000
1755273311076,688.301514,-692.659302,80.000000,80.000000
1755273311079,688.424927,-692.673828,80.000000,80.000000
1755273311079,688.511414,-692.643188,80.000000,80.000000
1755273311083,688.550415,-692.604736,80.000000,80.000000
1755273311083,688.537109,-692.553894,80.000000,80.000000
1755273311087,688.471191,-692.488403,80.000000,80.000000
1755273311087,688.355957,-692.438904,80.000000,80.000000
1755273311090,688.196899,-692.394897,80.000000,80.000000
1755273311094,688.032227,-692.349121,80.000000,80.000000
1755273311094,687.920288,-692.358765,80.000000,80.000000
1755273311097,687.867798,-692.459839,80.000000,80.000000
1755273311097,687.845337,-692.609497,80.000000,80.000000
1755273311102,687.831055,-692.743774,80.000000,80.000000
1755273311102,687.840637,-692.818970,80.000000,80.000000
1755273311105,687.914368,-692.838989,80.000000,80.000000
1755273311105,688.013916,-692.840454,80.000000,80.000000
1755273311108,688.049194,-692.818542,80.000000,80.000000
1755273311112,688.023682,-692.771362,80.000000,80.000000
1755273311112,688.005127,-692.761230,80.000000,80.000000
1755273311115,688.008911,-692.828857,80.000000,80.000000
1755273311119,688.013306,-692.935547,80.000000,80.000000
1755273311119,688.003296,-693.051880,80.000000,80.000000
1755273311122,687.969482,-693.187378,80.000000,80.000000
1755273311122,687.907104,-693.315796,80.000000,80.000000
1755273311126,687.845764,-693.418823,80.000000,80.000000
1755273311126,687.836975,-693.515747,80.000000,80.000000
1755273311130,687.882202,-693.588684,80.000000,80.000000
1755273311130,687.948242,-693.626343,80.000000,80.000000
1755273311134,688.010681,-693.653564,80.000000,80.000000
1755273311134,688.083679,-693.656982,80.000000,80.000000
1755273311137,688.206787,-693.628662,80.000000,80.000000
1755273311140,688.372681,-693.596069,80.000000,80.000000
1755273311140,688.541992,-693.547546,80.000000,80.000000
1755273311144,688.686523,-693.476196,80.000000,80.000000
1755273311144,688.787720,-693.410034,80.000000,80.000000
1755273311148,688.834656,-693.337402,80.000000,80.000000
1755273311148,688.822510,-693.251099,80.000000,80.000000
1755273311152,688.751404,-693.178345,80.000000,80.000000
1755273311155,688.656250,-693.106567,80.000000,80.000000
1755273311155,688.593750,-693.027466,80.000000,80.000000
1755273311159,688.570374,-692.966980,80.000000,80.000000
1755273311159,688.557495,-692.911316,80.000000,80.000000
1755273311162,688.534912,-692.851074,80.000000,80.000000
1755273311165,688.489502,-692.811340,80.000000,80.000000
1755273311165,688.413818,-692.777466,80.000000,80.000000
1755273311169,688.335938,-692.739258,80.000000,80.000000
1755273311169,688.306519,-692.752136,80.000000,80.000000
1755273311173,688.326782,-692.851074,80.000000,80.000000
1755273311173,688.363708,-692.992798,80.000000,80.000000
1755273311177,688.393555,-693.113403,80.000000,80.000000
1755273311177,688.431274,-693.169678,80.000000,80.000000
1755273311180,688.517395,-693.166321,80.000000,80.000000
1755273311184,688.614502,-693.140869,80.000000,80.000000
1755273311184,688.633911,-693.089478,80.000000,80.000000
1755273311188,688.580994,-693.011230,80.000000,80.000000
1755273311188,688.525757,-692.938354,80.000000,80.000000
1755273311192,688.485596,-692.862122,80.000000,80.000000
1755273311192,688.440857,-692.777222,80.000000,80.000000
1755273311196,688.378601,-692.742920,80.000000,80.000000
1755273311196,688.322388,-692.797119,80.000000,80.000000
1755273311199,688.319092,-692.898682,80.000000,80.000000
1755273311203,688.367065,-692.985107,80.000000,80.000000
1755273311203,688.431030,-693.013916,80.000000,80.000000
1755273311211,688.485474,-692.990112,80.000000,80.000000
1755273311211,688.513184,-692.951111,80.000000,80.000000
1755273311215,688.503723,-692.892700,80.000000,80.000000
1755273311215,688.483032,-692.813416,80.000000,80.000000
1755273311215,688.500610,-692.775818,80.000000,80.000000
1755273311215,688.557251,-692.820618,80.000000,80.000000
1755273311219,688.619934,-692.908936,80.000000,80.000000
1755273311219,688.665283,-693.011230,80.000000,80.000000
1755273311223,688.677979,-693.136841,80.000000,80.000000
1755273311223,688.649292,-693.259155,80.000000,80.000000
1755273311226,688.606689,-693.328369,80.000000,80.000000
1755273311226,688.600952,-693.313049,80.000000,80.000000
1755273311230,688.633911,-693.227417,80.000000,80.000000
1755273311230,688.673584,-693.116577,80.000000,80.000000
1755273311234,688.697510,-692.982666,80.000000,80.000000
1755273311234,688.691040,-692.829224,80.000000,80.000000
1755273311238,688.645813,-692.722534,80.000000,80.000000
1755273311243,688.558594,-692.705933,80.000000,80.000000
1755273311243,688.429871,-692.742188,80.000000,80.000000
1755273311243,688.294128,-692.802612,80.000000,80.000000
1755273311246,688.207031,-692.896851,80.000000,80.000000
1755273311249,688.173584,-692.998047,80.000000,80.000000
1755273311249,688.163330,-693.086853,80.000000,80.000000
1755273311253,688.154236,-693.181152,80.000000,80.000000
1755273311253,688.162109,-693.261475,80.000000,80.000000
1755273311256,688.227783,-693.314819,80.000000,80.000000
1755273311260,688.344604,-693.364258,80.000000,80.000000
1755273311260,688.473511,-693.394836,80.000000,80.000000
1755273311263,688.586304,-693.397095,80.000000,80.000000
1755273311263,688.694946,-693.397034,80.000000,80.000000
1755273311267,688.838257,-693.381592,80.000000,80.000000
1755273311267,689.009216,-693.343018,80.000000,80.000000
1755273311271,689.169373,-693.339172,80.000000,80.000000
1755273311271,689.291992,-693.407959,80.000000,80.000000
1755273311274,689.360352,-693.508911,80.000000,80.000000
1755273311278,689.365601,-693.580933,80.000000,80.000000
1755273311278,689.336182,-693.583374,80.000000,80.000000
1755273311281,689.324585,-693.523193,80.000000,80.000000
1755273311286,689.335083,-693.439941,80.000000,80.000000
1755273311286,689.338196,-693.331665,80.000000,80.000000
1755273311286,689.314087,-693.198975,80.000000,80.000000
1755273311289,689.250854,-693.075378,80.000000,80.000000
1755273311293,689.142944,-692.953064,80.000000,80.000000
1755273311293,688.989502,-692.827332,80.000000,80.000000
1755273311296,688.793457,-692.757690,80.000000,80.000000
1755273311296,688.591309,-692.782166,80.000000,80.000000
1755273311300,688.440491,-692.859558,80.000000,80.000000
1755273311300,688.347534,-692.927246,80.000000,80.000000
1755273311303,688.283142,-692.942383,80.000000,80.000000
1755273311307,688.225891,-692.909546,80.000000,80.000000
1755273311307,688.191956,-692.865662,80.000000,80.000000
1755273311311,688.222290,-692.805969,80.000000,80.000000
1755273311311,688.310242,-692.728394,80.000000,80.000000
1755273311314,688.416504,-692.694946,80.000000,80.000000
1755273311318,688.512451,-692.745789,80.000000,80.000000
1755273311318,688.578491,-692.841675,80.000000,80.000000
1755273311321,688.602661,-692.952393,80.000000,80.000000
1755273311322,688.609985,-693.086731,80.000000,80.000000
1755273311325,688.649475,-693.217773,80.000000,80.000000
1755273311328,688.721680,-693.326660,80.000000,80.000000
1755273311328,688.793762,-693.431885,80.000000,80.000000
1755273311332,688.842773,-693.514771,80.000000,80.000000
1755273311332,688.854126,-693.563416,80.000000,80.000000
1755273311336,688.819885,-693.602051,80.000000,80.000000
1755273311336,688.768311,-693.616943,80.000000,80.000000
1755273311339,688.750916,-693.599854,80.000000,80.000000
1755273311342,688.770264,-693.578003,80.000000,80.000000
1755273311343,688.794861,-693.539490,80.000000,80.000000
1755273311346,688.802734,-693.477234,80.000000,80.000000
1755273311346,688.810730,-693.418945,80.000000,80.000000
1755273311349,688.861267,-693.352844,80.000000,80.000000
1755273311349,688.949829,-693.240723,80.000000,80.000000
1755273311353,689.039795,-693.059570,80.000000,80.000000
1755273311353,689.105408,-692.829529,80.000000,80.000000
